record_id,collection_month,year,month,month_name,city,state,e_waste_type,collection_channel,sector,e_waste_collected_kg,formal_collected_kg,informal_collected_kg,material_recovered_kg,disposed_kg,hazardous_kg,estimated_jobs_supported,estimated_revenue_inr,recovery_rate_pct,compliance_score_pct,worker_safety_score_pct,primary_material,recycling_method,quarter,formal_share_pct,informal_share_pct,recovery_value_inr_per_kg
EW100155,2024-09-01,2024,9,Sep,Kolkata,West Bengal,Small Appliance,Informal Collector,Informal,1705,69.83,1635.17,922.7,782.3,127.33,5,129897.15,54.12,35.62,27.15,Glass,Repair & Reuse,Q3,4.1,95.9,140.78
EW100839,2024-09-01,2024,9,Sep,Kolkata,West Bengal,Refrigerator,Informal Collector,Informal,4639,278.62,4360.38,2359.46,2279.54,215.43,19,198590.38,50.86,33.4,22.15,Copper,Refurbishment,Q3,6.01,93.99,84.17
EW100347,2024-10-01,2024,10,Oct,Guwahati,Assam,Monitor,Producer Take-back,Formal,2059,1792.1,266.9,1845.85,213.15,210.79,4,80561.24,89.65,91.61,78.36,Plastic,Landfill/Disposal,Q4,87.04,12.96,43.64
EW100595,2024-10-01,2024,10,Oct,Guwahati,Assam,Desktop/PC,Authorized Collection Center,Formal,4897,4673.24,223.76,4285.73,611.27,362.25,8,352326.45,87.52,98.61,91.02,Precious Metals,Landfill/Disposal,Q4,95.43,4.57,82.21
EW100605,2024-10-01,2024,10,Oct,Guwahati,Assam,Tablet,Authorized Collection Center,Formal,606,449.07,156.93,503.02,102.98,69.24,1,89272.79,83.01,87.67,93.91,Plastic,Refurbishment,Q4,74.1,25.9,177.47
EW100816,2024-10-01,2024,10,Oct,Guwahati,Assam,Refrigerator,Producer Take-back,Formal,1448,1165.76,282.24,1093.72,354.28,78.56,1,130504.82,75.53,79.04,85.19,Copper,Landfill/Disposal,Q4,80.51,19.49,119.32
EW100933,2024-10-01,2024,10,Oct,Guwahati,Assam,Printer,Authorized Collection Center,Formal,3826,3594.66,231.34,3442.17,383.83,228.15,3,472336.52,89.97,83.64,76.09,Copper,Manual Sorting,Q4,93.95,6.05,137.22
EW100340,2024-10-01,2024,10,Oct,Delhi,Delhi,Refrigerator,Scrap Dealer,Informal,559,132.86,426.14,261.16,297.84,35.58,2,9608.09,46.72,10.72,53.4,Copper,Material Recovery,Q4,23.77,76.23,36.79
EW100466,2024-10-01,2024,10,Oct,Delhi,Delhi,Laptop,Municipal Collection,Formal,690,598.6,91.4,536.84,153.16,80.62,1,49899.05,77.8,98.59,87.88,Plastic,Refurbishment,Q4,86.75,13.25,92.95
EW100699,2024-10-01,2024,10,Oct,Delhi,Delhi,Small Appliance,Producer Take-back,Formal,3615,2977.41,637.59,2618.11,996.89,356.33,7,423851.76,72.42,75.64,88.49,Mixed/Other,Dismantling,Q4,82.36,17.64,161.89
EW100893,2024-10-01,2024,10,Oct,Delhi,Delhi,Laptop,Retailer,Formal,909,785.46,123.54,784.82,124.18,61.42,1,72218.28,86.34,94.83,81.42,Precious Metals,Refurbishment,Q4,86.41,13.59,92.02
EW100247,2024-10-01,2024,10,Oct,Ahmedabad,Gujarat,Refrigerator,Authorized Collection Center,Formal,4431,3659.94,771.06,3554.0,877.0,144.22,5,269217.48,80.21,92.11,75.28,Ferrous Metals,Refurbishment,Q4,82.6,17.4,75.75
EW100492,2024-10-01,2024,10,Oct,Ahmedabad,Gujarat,Printer,Authorized Collection Center,Formal,2802,2584.16,217.84,2183.92,618.08,195.81,4,192762.27,77.94,87.62,94.41,Ferrous Metals,Refurbishment,Q4,92.23,7.77,88.26
EW100502,2024-10-01,2024,10,Oct,Ahmedabad,Gujarat,Laptop,Informal Collector,Informal,1604,355.14,1248.86,761.67,842.33,127.91,3,40589.47,47.49,26.18,32.1,Mixed/Other,Material Recovery,Q4,22.14,77.86,53.29
EW100566,2024-10-01,2024,10,Oct,Ahmedabad,Gujarat,Laptop,Informal Collector,Informal,3827,1053.78,2773.22,2461.56,1365.44,433.4,16,202433.61,64.32,37.68,38.4,Aluminium,Landfill/Disposal,Q4,27.54,72.46,82.24
EW100597,2024-10-01,2024,10,Oct,Ahmedabad,Gujarat,Monitor,Scrap Dealer,Informal,3931,810.75,3120.25,2035.29,1895.71,286.68,14,82556.37,51.78,29.86,55.0,Ferrous Metals,Landfill/Disposal,Q4,20.62,79.38,40.56
EW100844,2024-10-01,2024,10,Oct,Ahmedabad,Gujarat,Air Conditioner,Authorized Collection Center,Formal,2244,1733.36,510.64,1776.65,467.35,167.1,2,308111.09,79.17,78.09,91.74,Aluminium,Refurbishment,Q4,77.24,22.76,173.42
EW100161,2024-10-01,2024,10,Oct,Surat,Gujarat,Mobile Phone,Informal Collector,Informal,4746,661.6,4084.4,1285.13,3460.87,478.23,10,93172.27,27.08,11.59,34.86,Aluminium,Repair & Reuse,Q4,13.94,86.06,72.5
EW100126,2024-10-01,2024,10,Oct,Bengaluru,Karnataka,Mobile Phone,Retailer,Formal,2741,2371.03,369.97,2384.59,356.41,196.99,2,277882.98,87.0,97.98,79.21,Precious Metals,Refurbishment,Q4,86.5,13.5,116.53
EW101062,2024-10-01,2024,10,Oct,Mysuru,Karnataka,Monitor,Informal Collector,Informal,679,20.72,658.28,412.23,266.77,81.38,1,21623.88,60.71,10.74,49.75,Mixed/Other,Repair & Reuse,Q4,3.05,96.95,52.46
EW100160,2024-10-01,2024,10,Oct,Kochi,Kerala,Television,Authorized Collection Center,Formal,4373,4111.49,261.51,3460.98,912.02,186.67,8,229577.88,79.14,77.34,95.69,Plastic,Manual Sorting,Q4,94.02,5.98,66.33
EW100210,2024-10-01,2024,10,Oct,Kochi,Kerala,Mobile Phone,Retailer,Formal,466,384.5,81.5,381.21,84.79,38.94,1,38995.26,81.8,98.12,87.46,Aluminium,Refurbishment,Q4,82.51,17.49,102.29
EW100752,2024-10-01,2024,10,Oct,Kochi,Kerala,Mobile Phone,Retailer,Formal,143,128.81,14.19,101.17,41.83,12.85,1,6459.04,70.75,97.47,75.44,Plastic,Dismantling,Q4,90.08,9.92,63.84
EW100885,2024-10-01,2024,10,Oct,Bhopal,Madhya Pradesh,Tablet,Producer Take-back,Formal,2768,2076.03,691.97,2197.41,570.59,292.92,5,307739.5,79.39,79.45,98.14,Precious Metals,Material Recovery,Q4,75.0,25.0,140.05
EW101014,2024-10-01,2024,10,Oct,Bhopal,Madhya Pradesh,Monitor,Informal Collector,Informal,471,99.45,371.55,158.41,312.59,50.02,1,6374.9,33.63,17.86,54.36,Precious Metals,Landfill/Disposal,Q4,21.11,78.89,40.24
EW100162,2024-10-01,2024,10,Oct,Indore,Madhya Pradesh,Laptop,Municipal Collection,Formal,1829,1393.74,435.26,1365.22,463.78,210.7,3,196394.4,74.64,88.39,88.26,Mixed/Other,Landfill/Disposal,Q4,76.2,23.8,143.86
EW100313,2024-10-01,2024,10,Oct,Indore,Madhya Pradesh,Laptop,Authorized Collection Center,Formal,3486,3258.63,227.37,2980.54,505.46,363.21,5,171875.92,85.5,92.71,83.65,Non-ferrous Metals,Repair & Reuse,Q4,93.48,6.52,57.67
EW100649,2024-10-01,2024,10,Oct,Indore,Madhya Pradesh,Mobile Phone,Informal Collector,Informal,741,49.23,691.77,285.36,455.64,50.14,2,29714.18,38.51,15.83,21.31,Non-ferrous Metals,Material Recovery,Q4,6.64,93.36,104.13
EW100556,2024-10-01,2024,10,Oct,Mumbai,Maharashtra,Mobile Phone,Producer Take-back,Formal,3002,2748.65,253.35,2752.88,249.12,239.77,5,401299.45,91.7,75.12,97.03,Copper,Refurbishment,Q4,91.56,8.44,145.77
EW100685,2024-10-01,2024,10,Oct,Mumbai,Maharashtra,Mobile Phone,Producer Take-back,Formal,3032,2317.17,714.83,2262.56,769.44,162.79,5,214161.8,74.62,97.75,78.03,Non-ferrous Metals,Manual Sorting,Q4,76.42,23.58,94.65
EW100906,2024-10-01,2024,10,Oct,Nagpur,Maharashtra,Mobile Phone,Scrap Dealer,Informal,2091,171.75,1919.25,695.48,1395.52,245.24,3,103583.33,33.26,17.85,21.69,Non-ferrous Metals,Refurbishment,Q4,8.21,91.79,148.94
EW101082,2024-10-01,2024,10,Oct,Nagpur,Maharashtra,Television,Retailer,Formal,1518,1133.81,384.19,1132.29,385.71,171.09,2,41837.56,74.59,79.91,91.39,Non-ferrous Metals,Manual Sorting,Q4,74.69,25.31,36.95
EW100463,2024-10-01,2024,10,Oct,Nashik,Maharashtra,Small Appliance,Scrap Dealer,Informal,108,8.87,99.13,39.15,68.85,7.24,1,1481.86,36.25,40.18,63.45,Mixed/Other,Material Recovery,Q4,8.21,91.79,37.85
EW100615,2024-10-01,2024,10,Oct,Nashik,Maharashtra,Desktop/PC,Retailer,Formal,3546,2639.62,906.38,2883.86,662.14,286.44,5,406975.26,81.33,84.21,97.68,Copper,Landfill/Disposal,Q4,74.44,25.56,141.12
EW100632,2024-10-01,2024,10,Oct,Jaipur,Rajasthan,Television,Informal Collector,Informal,1365,75.03,1289.97,516.07,848.93,153.17,4,74053.13,37.81,9.54,31.14,Non-ferrous Metals,Dismantling,Q4,5.5,94.5,143.49
EW101101,2024-10-01,2024,10,Oct,Jaipur,Rajasthan,Desktop/PC,Authorized Collection Center,Formal,373,271.62,101.38,317.89,55.11,23.65,1,27546.98,85.22,91.17,92.5,Non-ferrous Metals,Refurbishment,Q4,72.82,27.18,86.66
EW101113,2024-10-01,2024,10,Oct,Jaipur,Rajasthan,Mobile Phone,Producer Take-back,Formal,1776,1598.34,177.66,1441.44,334.56,139.33,3,102138.73,81.16,80.56,97.8,Precious Metals,Refurbishment,Q4,90.0,10.0,70.86
EW100121,2024-10-01,2024,10,Oct,Chennai,Tamil Nadu,Monitor,Informal Collector,Informal,2505,285.07,2219.93,1533.95,971.05,248.73,8,110549.72,61.24,17.08,52.94,Glass,Repair & Reuse,Q4,11.38,88.62,72.07
EW100175,2024-10-01,2024,10,Oct,Chennai,Tamil Nadu,Small Appliance,Informal Collector,Informal,2604,619.54,1984.46,948.16,1655.84,178.7,6,141681.72,36.41,27.93,49.65,Mixed/Other,Repair & Reuse,Q4,23.79,76.21,149.43
EW100842,2024-10-01,2024,10,Oct,Chennai,Tamil Nadu,Desktop/PC,Scrap Dealer,Informal,4378,852.1,3525.9,1438.05,2939.95,395.91,10,54201.54,32.85,32.97,49.02,Copper,Landfill/Disposal,Q4,19.46,80.54,37.69
EW100989,2024-10-01,2024,10,Oct,Lucknow,Uttar Pradesh,Laptop,Scrap Dealer,Informal,4133,871.47,3261.53,1884.56,2248.44,426.77,16,234035.4,45.6,11.03,57.62,Non-ferrous Metals,Repair & Reuse,Q4,21.09,78.91,124.19
EW101137,2024-10-01,2024,10,Oct,Lucknow,Uttar Pradesh,Television,Retailer,Formal,563,457.32,105.68,526.67,36.33,26.05,1,25283.31,93.55,92.61,98.87,Non-ferrous Metals,Repair & Reuse,Q4,81.23,18.77,48.01
EW100424,2024-10-01,2024,10,Oct,Kolkata,West Bengal,Mobile Phone,Authorized Collection Center,Formal,3244,2629.05,614.95,2729.05,514.95,256.38,3,210165.73,84.13,80.73,80.13,Copper,Dismantling,Q4,81.04,18.96,77.01
EW100079,2024-11-01,2024,11,Nov,Guwahati,Assam,Printer,Authorized Collection Center,Formal,3122,2506.86,615.14,2795.81,326.19,104.06,5,191097.01,89.55,77.89,76.85,Copper,Material Recovery,Q4,80.3,19.7,68.35
EW100331,2024-11-01,2024,11,Nov,Guwahati,Assam,Refrigerator,Municipal Collection,Formal,4713,4392.99,320.01,3776.76,936.24,173.93,5,165649.33,80.13,86.98,77.55,Aluminium,Landfill/Disposal,Q4,93.21,6.79,43.86
EW100586,2024-11-01,2024,11,Nov,Guwahati,Assam,Monitor,Producer Take-back,Formal,4187,3829.32,357.68,3700.56,486.44,247.93,8,482476.74,88.38,98.02,97.35,Copper,Material Recovery,Q4,91.46,8.54,130.38
EW100645,2024-11-01,2024,11,Nov,Guwahati,Assam,Laptop,Producer Take-back,Formal,3087,2912.78,174.22,2301.27,785.73,365.17,5,345335.53,74.55,77.05,79.4,Non-ferrous Metals,Repair & Reuse,Q4,94.36,5.64,150.06
EW100072,2024-11-01,2024,11,Nov,Delhi,Delhi,Mobile Phone,Municipal Collection,Formal,4004,3731.38,272.62,3241.25,762.75,144.33,5,347243.18,80.95,92.28,77.56,Aluminium,Manual Sorting,Q4,93.19,6.81,107.13
EW100206,2024-11-01,2024,11,Nov,Ahmedabad,Gujarat,Air Conditioner,Municipal Collection,Formal,602,582.25,19.75,519.32,82.68,34.21,1,77048.87,86.27,90.46,76.16,Copper,Landfill/Disposal,Q4,96.72,3.28,148.36
EW100349,2024-11-01,2024,11,Nov,Ahmedabad,Gujarat,Printer,Informal Collector,Informal,570,63.25,506.75,198.09,371.91,50.75,1,15980.96,34.75,13.98,23.11,Precious Metals,Material Recovery,Q4,11.1,88.9,80.68
EW100918,2024-11-01,2024,11,Nov,Ahmedabad,Gujarat,Refrigerator,Producer Take-back,Formal,4840,4282.69,557.31,3614.59,1225.41,167.93,3,138124.85,74.68,75.2,77.65,Aluminium,Dismantling,Q4,88.49,11.51,38.21
EW100668,2024-11-01,2024,11,Nov,Surat,Gujarat,Mobile Phone,Municipal Collection,Formal,4012,2983.6,1028.4,3404.32,607.68,269.56,5,454595.92,84.85,76.61,89.25,Plastic,Manual Sorting,Q4,74.37,25.63,133.54
EW100416,2024-11-01,2024,11,Nov,Bengaluru,Karnataka,Desktop/PC,Informal Collector,Informal,2328,50.3,2277.7,1336.91,991.09,268.54,4,78088.71,57.43,43.43,44.19,Ferrous Metals,Material Recovery,Q4,2.16,97.84,58.41
EW100869,2024-11-01,2024,11,Nov,Bengaluru,Karnataka,Small Appliance,Authorized Collection Center,Formal,2255,1673.02,581.98,1896.92,358.08,97.56,2,70305.89,84.12,93.77,94.5,Mixed/Other,Repair & Reuse,Q4,74.19,25.81,37.06
EW100936,2024-11-01,2024,11,Nov,Bengaluru,Karnataka,Printer,Retailer,Formal,4363,4215.38,147.62,3080.78,1282.22,191.99,10,124705.91,70.61,98.46,75.11,Mixed/Other,Dismantling,Q4,96.62,3.38,40.48
EW100998,2024-11-01,2024,11,Nov,Bengaluru,Karnataka,Mobile Phone,Retailer,Formal,1220,969.55,250.45,1017.54,202.46,69.3,1,35986.71,83.4,77.43,94.01,Precious Metals,Repair & Reuse,Q4,79.47,20.53,35.37
EW101031,2024-11-01,2024,11,Nov,Bengaluru,Karnataka,Refrigerator,Authorized Collection Center,Formal,2669,1938.8,730.2,2283.55,385.45,304.06,3,309597.52,85.56,98.4,98.09,Ferrous Metals,Manual Sorting,Q4,72.64,27.36,135.58
EW101135,2024-11-01,2024,11,Nov,Bengaluru,Karnataka,Desktop/PC,Retailer,Formal,3143,2313.6,829.4,2519.92,623.08,328.41,4,142672.64,80.18,98.64,96.34,Mixed/Other,Refurbishment,Q4,73.61,26.39,56.62
EW100767,2024-11-01,2024,11,Nov,Mysuru,Karnataka,Refrigerator,Retailer,Formal,3001,2436.16,564.84,2537.22,463.78,292.94,5,161796.92,84.55,86.86,94.0,Non-ferrous Metals,Dismantling,Q4,81.18,18.82,63.77
EW100922,2024-11-01,2024,11,Nov,Mysuru,Karnataka,Monitor,Retailer,Formal,4867,3808.62,1058.38,3961.94,905.06,395.56,5,573334.05,81.4,82.43,97.13,Aluminium,Material Recovery,Q4,78.25,21.75,144.71
EW100071,2024-11-01,2024,11,Nov,Kochi,Kerala,Television,Informal Collector,Informal,4696,755.23,3940.77,2363.93,2332.07,249.87,9,368925.76,50.34,44.38,43.66,Copper,Dismantling,Q4,16.08,83.92,156.06
EW100085,2024-11-01,2024,11,Nov,Kochi,Kerala,Television,Informal Collector,Informal,1676,146.92,1529.08,764.42,911.58,124.37,8,126227.7,45.61,23.54,48.03,Copper,Refurbishment,Q4,8.77,91.23,165.13
EW100311,2024-11-01,2024,11,Nov,Bhopal,Madhya Pradesh,Desktop/PC,Informal Collector,Informal,3275,711.86,2563.14,1771.81,1503.19,241.02,12,204025.26,54.1,13.65,29.39,Copper,Material Recovery,Q4,21.74,78.26,115.15
EW100625,2024-11-01,2024,11,Nov,Bhopal,Madhya Pradesh,Monitor,Authorized Collection Center,Formal,1002,736.16,265.84,856.65,145.35,106.09,1,94838.54,85.49,84.64,82.21,Aluminium,Landfill/Disposal,Q4,73.47,26.53,110.71
EW100700,2024-11-01,2024,11,Nov,Indore,Madhya Pradesh,Television,Retailer,Formal,2377,2301.09,75.91,2095.42,281.58,243.23,4,130090.72,88.15,85.21,88.19,Glass,Manual Sorting,Q4,96.81,3.19,62.08
EW100724,2024-11-01,2024,11,Nov,Indore,Madhya Pradesh,Television,Producer Take-back,Formal,1055,969.53,85.47,933.09,121.91,85.45,2,75704.86,88.44,80.27,91.26,Precious Metals,Landfill/Disposal,Q4,91.9,8.1,81.13
EW100031,2024-11-01,2024,11,Nov,Nagpur,Maharashtra,Mobile Phone,Municipal Collection,Formal,675,631.04,43.96,515.17,159.83,74.65,1,18840.47,76.32,96.73,77.19,Precious Metals,Repair & Reuse,Q4,93.49,6.51,36.57
EW100650,2024-11-01,2024,11,Nov,Nagpur,Maharashtra,Tablet,Scrap Dealer,Informal,1595,56.46,1538.54,465.99,1129.01,74.36,4,53036.21,29.22,33.47,29.49,Copper,Repair & Reuse,Q4,3.54,96.46,113.81
EW100708,2024-11-01,2024,11,Nov,Nagpur,Maharashtra,Small Appliance,Scrap Dealer,Informal,783,166.68,616.32,426.58,356.42,36.04,3,32009.16,54.48,42.21,36.41,Precious Metals,Dismantling,Q4,21.29,78.71,75.04
EW101177,2024-11-01,2024,11,Nov,Nagpur,Maharashtra,Mobile Phone,Informal Collector,Informal,1676,93.17,1582.83,1046.41,629.59,194.43,7,164664.22,62.44,8.95,64.7,Copper,Refurbishment,Q4,5.56,94.44,157.36
EW100520,2024-11-01,2024,11,Nov,Nashik,Maharashtra,Desktop/PC,Scrap Dealer,Informal,3233,730.98,2502.02,1169.24,2063.76,285.06,14,47983.69,36.17,38.23,45.71,Mixed/Other,Manual Sorting,Q4,22.61,77.39,41.04
EW100552,2024-11-01,2024,11,Nov,Nashik,Maharashtra,Small Appliance,Authorized Collection Center,Formal,1424,1046.86,377.14,1309.37,114.63,154.79,2,47536.47,91.95,81.19,84.76,Copper,Repair & Reuse,Q4,73.52,26.48,36.3
EW100931,2024-11-01,2024,11,Nov,Nashik,Maharashtra,Mobile Phone,Scrap Dealer,Informal,519,125.98,393.02,252.98,266.02,39.77,2,38772.23,48.74,32.44,39.8,Plastic,Manual Sorting,Q4,24.27,75.73,153.26
EW101197,2024-11-01,2024,11,Nov,Nashik,Maharashtra,Mobile Phone,Scrap Dealer,Informal,1863,48.0,1815.0,590.25,1272.75,219.23,6,59229.99,31.68,8.15,50.13,Non-ferrous Metals,Repair & Reuse,Q4,2.58,97.42,100.35
EW100115,2024-11-01,2024,11,Nov,Jaipur,Rajasthan,Monitor,Authorized Collection Center,Formal,901,800.77,100.23,689.61,211.39,78.13,1,80476.15,76.54,84.13,88.16,Ferrous Metals,Refurbishment,Q4,88.88,11.12,116.7
EW100140,2024-11-01,2024,11,Nov,Jaipur,Rajasthan,Mobile Phone,Scrap Dealer,Informal,2228,72.27,2155.73,590.89,1637.11,216.47,8,89406.19,26.52,9.21,21.6,Glass,Manual Sorting,Q4,3.24,96.76,151.31
EW100249,2024-11-01,2024,11,Nov,Jaipur,Rajasthan,Laptop,Municipal Collection,Formal,4015,3711.68,303.32,3390.17,624.83,255.42,5,232594.95,84.44,82.65,96.69,Aluminium,Material Recovery,Q4,92.45,7.55,68.61
EW100251,2024-11-01,2024,11,Nov,Jaipur,Rajasthan,Mobile Phone,Authorized Collection Center,Formal,4625,3969.6,655.4,4094.29,530.71,262.29,7,348253.71,88.53,84.94,92.58,Plastic,Landfill/Disposal,Q4,85.83,14.17,85.06
EW100377,2024-11-01,2024,11,Nov,Jaipur,Rajasthan,Small Appliance,Municipal Collection,Formal,627,480.64,146.36,490.3,136.7,72.29,1,71441.42,78.2,77.61,98.55,Precious Metals,Landfill/Disposal,Q4,76.66,23.34,145.71
EW100516,2024-11-01,2024,11,Nov,Jaipur,Rajasthan,Mobile Phone,Informal Collector,Informal,513,107.43,405.57,169.22,343.78,32.53,1,23723.75,32.99,9.53,38.29,Aluminium,Material Recovery,Q4,20.94,79.06,140.19
EW100881,2024-11-01,2024,11,Nov,Jaipur,Rajasthan,Mobile Phone,Retailer,Formal,3008,2407.26,600.74,2366.22,641.78,184.36,3,96162.96,78.66,92.39,90.48,Aluminium,Repair & Reuse,Q4,80.03,19.97,40.64
EW101151,2024-11-01,2024,11,Nov,Jaipur,Rajasthan,Refrigerator,Municipal Collection,Formal,298,245.95,52.05,274.4,23.6,18.41,1,48658.3,92.08,79.78,76.57,Precious Metals,Manual Sorting,Q4,82.53,17.47,177.33
EW100213,2024-11-01,2024,11,Nov,Hyderabad,Telangana,Laptop,Authorized Collection Center,Formal,4791,3531.35,1259.65,3542.18,1248.82,250.06,7,507876.31,73.93,86.37,76.39,Non-ferrous Metals,Refurbishment,Q4,73.71,26.29,143.38
EW101092,2024-11-01,2024,11,Nov,Hyderabad,Telangana,Monitor,Municipal Collection,Formal,837,809.71,27.29,726.85,110.15,85.37,2,123627.09,86.84,92.69,91.66,Ferrous Metals,Dismantling,Q4,96.74,3.26,170.09
EW100357,2024-11-01,2024,11,Nov,Lucknow,Uttar Pradesh,Desktop/PC,Municipal Collection,Formal,814,732.46,81.54,757.89,56.11,53.25,1,100342.67,93.11,92.5,88.8,Non-ferrous Metals,Landfill/Disposal,Q4,89.98,10.02,132.4
EW100596,2024-11-01,2024,11,Nov,Kolkata,West Bengal,Television,Producer Take-back,Formal,774,610.14,163.86,559.47,214.53,71.23,1,35818.45,72.28,82.67,89.2,Mixed/Other,Dismantling,Q4,78.83,21.17,64.02
EW100672,2024-11-01,2024,11,Nov,Kolkata,West Bengal,Tablet,Retailer,Formal,4574,3387.85,1186.15,3690.71,883.29,200.95,6,305403.94,80.69,85.16,88.72,Plastic,Landfill/Disposal,Q4,74.07,25.93,82.75
EW100105,2024-12-01,2024,12,Dec,Guwahati,Assam,Tablet,Informal Collector,Informal,1353,282.19,1070.81,601.64,751.36,146.95,6,57846.95,44.47,16.07,46.66,Aluminium,Manual Sorting,Q4,20.86,79.14,96.15
EW100045,2024-12-01,2024,12,Dec,Delhi,Delhi,Small Appliance,Informal Collector,Informal,4380,325.76,4054.24,2110.55,2269.45,266.04,14,214679.06,48.19,28.39,38.01,Mixed/Other,Repair & Reuse,Q4,7.44,92.56,101.72
EW100325,2024-12-01,2024,12,Dec,Ahmedabad,Gujarat,Television,Municipal Collection,Formal,3683,3209.76,473.24,3282.45,400.55,218.86,4,306554.58,89.12,91.14,91.37,Copper,Material Recovery,Q4,87.15,12.85,93.39
EW100682,2024-12-01,2024,12,Dec,Ahmedabad,Gujarat,Mobile Phone,Scrap Dealer,Informal,1871,285.63,1585.37,1199.25,671.75,103.56,5,119876.73,64.1,9.83,39.18,Precious Metals,Repair & Reuse,Q4,15.27,84.73,99.96
EW100722,2024-12-01,2024,12,Dec,Ahmedabad,Gujarat,Mobile Phone,Informal Collector,Informal,746,148.75,597.25,286.39,459.61,69.08,2,39255.0,38.39,24.7,61.17,Glass,Manual Sorting,Q4,19.94,80.06,137.07
EW100728,2024-12-01,2024,12,Dec,Ahmedabad,Gujarat,Monitor,Producer Take-back,Formal,618,485.11,132.89,519.25,98.75,46.29,1,52985.94,84.02,76.78,98.46,Plastic,Dismantling,Q4,78.5,21.5,102.04
EW101097,2024-12-01,2024,12,Dec,Ahmedabad,Gujarat,Laptop,Scrap Dealer,Informal,1967,318.36,1648.64,633.25,1333.75,120.51,9,35578.23,32.19,30.3,46.68,Plastic,Repair & Reuse,Q4,16.19,83.81,56.18
EW100867,2024-12-01,2024,12,Dec,Surat,Gujarat,Desktop/PC,Municipal Collection,Formal,3636,2726.47,909.53,3376.77,259.23,229.59,6,135201.6,92.87,96.33,90.4,Ferrous Metals,Refurbishment,Q4,74.99,25.01,40.04
EW100920,2024-12-01,2024,12,Dec,Surat,Gujarat,Tablet,Informal Collector,Informal,4495,356.87,4138.13,1884.37,2610.63,477.21,17,266169.92,41.92,28.49,40.23,Mixed/Other,Material Recovery,Q4,7.94,92.06,141.25
EW100483,2024-12-01,2024,12,Dec,Bengaluru,Karnataka,Laptop,Authorized Collection Center,Formal,4039,3583.12,455.88,3568.51,470.49,461.95,7,205540.87,88.35,80.84,95.21,Ferrous Metals,Material Recovery,Q4,88.71,11.29,57.6
EW100969,2024-12-01,2024,12,Dec,Bengaluru,Karnataka,Tablet,Retailer,Formal,4813,4273.65,539.35,4506.67,306.33,165.64,11,525166.08,93.64,81.05,97.92,Precious Metals,Repair & Reuse,Q4,88.79,11.21,116.53
EW101198,2024-12-01,2024,12,Dec,Bengaluru,Karnataka,Television,Authorized Collection Center,Formal,414,393.57,20.43,286.82,127.18,17.5,1,45102.82,69.28,75.25,95.68,Aluminium,Manual Sorting,Q4,95.07,4.93,157.25
EW100064,2024-12-01,2024,12,Dec,Mysuru,Karnataka,Mobile Phone,Authorized Collection Center,Formal,4460,3884.45,575.55,3765.97,694.03,139.06,8,229028.5,84.44,98.07,78.57,Aluminium,Landfill/Disposal,Q4,87.1,12.9,60.82
EW100507,2024-12-01,2024,12,Dec,Mysuru,Karnataka,Laptop,Scrap Dealer,Informal,2454,100.16,2353.84,1079.22,1374.78,75.82,4,164156.06,43.98,35.86,61.18,Precious Metals,Material Recovery,Q4,4.08,95.92,152.11
EW100780,2024-12-01,2024,12,Dec,Mysuru,Karnataka,Laptop,Municipal Collection,Formal,4322,3795.3,526.7,3186.18,1135.82,316.07,8,261031.51,73.72,76.91,89.0,Ferrous Metals,Dismantling,Q4,87.81,12.19,81.93
EW100301,2024-12-01,2024,12,Dec,Kochi,Kerala,Tablet,Municipal Collection,Formal,2482,2016.06,465.94,1954.39,527.61,225.43,4,88271.29,78.74,84.49,79.36,Plastic,Repair & Reuse,Q4,81.23,18.77,45.17
EW100665,2024-12-01,2024,12,Dec,Kochi,Kerala,Mobile Phone,Informal Collector,Informal,3079,747.8,2331.2,829.35,2249.65,133.53,9,87158.38,26.94,15.54,36.04,Copper,Material Recovery,Q4,24.29,75.71,105.09
EW100757,2024-12-01,2024,12,Dec,Kochi,Kerala,Mobile Phone,Informal Collector,Informal,1534,368.32,1165.68,645.45,888.55,122.23,3,92175.21,42.08,26.28,56.41,Ferrous Metals,Manual Sorting,Q4,24.01,75.99,142.81
EW100966,2024-12-01,2024,12,Dec,Kochi,Kerala,Mobile Phone,Scrap Dealer,Informal,4835,953.88,3881.12,2255.18,2579.82,563.12,9,320228.02,46.64,10.13,37.18,Glass,Refurbishment,Q4,19.73,80.27,142.0
EW101008,2024-12-01,2024,12,Dec,Kochi,Kerala,Television,Scrap Dealer,Informal,2862,468.99,2393.01,800.07,2061.93,159.5,7,100127.56,27.95,7.6,43.86,Aluminium,Repair & Reuse,Q4,16.39,83.61,125.15
EW100330,2024-12-01,2024,12,Dec,Bhopal,Madhya Pradesh,Mobile Phone,Scrap Dealer,Informal,4293,424.08,3868.92,2733.01,1559.99,371.48,20,363586.0,63.66,17.29,36.65,Ferrous Metals,Manual Sorting,Q4,9.88,90.12,133.04
EW100470,2024-12-01,2024,12,Dec,Bhopal,Madhya Pradesh,Tablet,Authorized Collection Center,Formal,2817,2484.64,332.36,2176.35,640.65,284.52,3,277885.75,77.26,80.66,92.13,Mixed/Other,Dismantling,Q4,88.2,11.8,127.68
